GSI,ALIGN,ATTRACT,AVOID,COLLISION
"0.996049236528003
0.9910927945764221
0.9862326763059052
0.9814376033730029
0.9766821616040398
0.9719458073163696
0.9672122771395516
0.9624693332513804
0.9577086707959824
0.952925789592676
0.9481196717773127
0.9432921942564281
0.938447295878165
0.9335899654439709
0.9287251165086006
0.9238564251997256
0.918985273884488
0.914110023034591
0.9092258229040696
0.9043250321809319
0.8993981119849195
0.8944347417742392
0.889424931885563
0.8843600642522264
0.8792340128165476
0.87404473424358
0.8687969202778428
0.8635061136631217
0.8582032111660374
0.8529352964089049
0.8477578031332814
0.842719169534054
0.8378476366526593
0.8331484381095895
0.828609928242901
0.8242120288616812
0.8199325808892657
0.8157507877207293
0.8116485718928985
0.8076107880407168
0.8036249116612211
0.7947119509696737
0.7856804323716642
0.7765986152266365
0.7675652505130226
0.7637178164689491
0.759893948888736
0.7560895828665283
0.7523008958407444
0.7485243229139693
0.7447566493908138
0.7409951647686588
0.7372378538202611
0.7334835900322165
0.7297322871592284
0.7259849607468156
0.7222436583482825
0.7185112376500669
0.7147910019697883
0.7110862303636046
0.7012066983549206
0.6915406050561432
0.6878909354684098
0.6794520434552154
0.6720911038051175
0.6659680014587746
0.6610305813342954
0.6573361288101054
0.6537076608893646
0.6501109834821788
0.6465186444832216
0.6429039783560195
0.6392363920347028
0.635477984638904
0.6315836008274346
0.6275103077144013
0.623244077855561
0.6188368764050391
0.6144126875294023
0.6101080148981419
0.6059975865498078
0.6020786942298582
0.5983026449876585
0.5946046042857294
0.5909142281412156
0.5871535506527046
0.5832343545033898
0.5790739302039583
0.5746533153488175
0.570094627215658
0.565633692463501
0.5614561585317521
0.5576004637451599
0.55400971168138
0.5506083786766006
0.5473357161463355
0.5441499073171387
0.541023614627023
0.5379391843724928
0.5348852456901658
0.5318545645705308
0.5288427356939307
0.5258473810231226
0.5228676394477952
0.5199038152335804
0.5169571066561669
0.5140293704980043
0.5111229008535398
0.5082402159943983
0.5053838569002982
0.5025562061419138
0.4997593368029387
0.4969948989713885
0.4942640472224108
0.49156740794530684
0.4889050814415774
0.4862766711591394
0.48368133150933623
0.4811178261328072
0.47858458986830854
0.47607978954418895
0.4736013806296251
0.4711471585224354
0.46871480464915904
0.46630192860718434
0.4639061082820748
0.4615249302679634
0.4591560330689147
0.4567971553773289
0.4544461912836656
0.4521012534137602
0.4497607437351204
0.44742343001574525
0.44508852384572184
0.44275575379620324
0.4404254252542402
0.438098457192876
0.435776386281553
0.4334613308648355
0.43115591152059396
0.42886313074251425
0.426586220702593
0.4243284735434524
0.42209307179650446
0.41988293649708797
0.41770060729516745
0.41554816335543976
0.4134271874182983
0.41133876963453075
0.40928354355666674
0.4072617446134973
0.40527328110350935
0.4033178089683255
0.4013948035047845
0.3995036233465119
0.39764356402609946
0.395813900062858
0.39401391568397226
0.3922429251109133
0.39050028376499535
0.38878539203307205
0.3870976932312866
0.385436667392011
0.383801822358364
0.38219268349125435
0.3806087830915931
0.37904965040060534
0.37751480282628713
0.3760037387995787
0.37451593246563186
0.3730508302443195
0.3716078491368292
0.37018637655758846
0.3687857714229419
0.36740536616887165
0.3660444693921696
0.36470236883518126
0.36337833444777057
0.3620716213330646
0.3607814724238415
0.35950712077567004
0.3582477914328046
0.3570027028482582
0.35577106788293655
0.3545520944655679
0.3533449859915708
0.35214894163975263
0.3509631567553636
0.34978682354713475
0.34861913238045716
0.3474592739755462
0.346306442929587
0.3451598429600805
0.3440186943718193
0.34288224419913604
0.34174977946318297
0.340620643843237
0.3394942578398331
0.33837014216289385
0.3372479435513863
0.3361274616531349
0.33500867484932917
0.3338917622990266
0.3327771189878209
0.3316653604970391
0.33055731471530936
0.3294539987907047
0.32835658135945167
0.3272663321128736
0.32618456268503604
0.32511256434620006
0.3240515484602171
0.32300259527245845
0.32196661513560687
0.3209443244057184
0.3199362361687721
0.31894266423221174
0.31796373763892916
0.316999422450123
0.3160495475387628
0.3151138316228753
0.3141919093610098
0.31328335506443783
0.31238770317004916
0.3115044651550124
0.31063314290149724
0.30977323876339746
0.30892426270550155
0.308085736912617
0.3072571982443333
0.30643819886439205
0.3056283052831229
0.30482709593644053
0.30403415733148
0.3032490786094665
0.30247144422081573
0.3017008241165119
0.3009367605140627
0.3001787497364664
0.2994262167093984
0.2986784783558202
0.2979346897246432
0.2971937628171387
0.29645424130018605
0.2957141025703458
0.2949704381419481
0.29421892801760496
0.2934529676252957
0.2926622309904391
0.291830433850361
0.2909324556728825
0.28993301489002377
0.28879499876842596
0.2876728516810302
0.28596785965133076
0.283681120347804
0.2805810629665211
0.27989114338255605
0.2792216178156377
0.278569245703305
0.2779313373298403
0.2773057429869368
0.2766907751577189
0.27608511703753413
0.2754877393683516
0.2748978321356117
0.27431475113509807
0.27373797715117687
0.2731670850554656
0.27260172045057207
0.27204158189425165
0.271486407208237
0.2709359627364999
0.2703900346689625
0.2698484217858641
0.2693109290807236
0.26877736182771816
0.26824751970450356
0.26772119059746424
0.26719814368654626
0.26667812138980174
0.2661608296521687
0.2656459259812255
0.2651330045098924
0.2646215773518876
0.2641110513988436
0.263600700111565
0.26308963051958323
0.262576747607139
0.2620607221128982
0.26153997504288173
0.2572663632671174
0.25352626281387836
0.2505431710909276
0.24842926723518755
0.2476736232912905
0.24698780682888655
0.2463558851351263
0.24576385975917214
0.2452011471877631
0.24466022189886039
0.2441358456204762
0.2436243774722
0.2431232648058116
0.2426306930665063
0.24214535113089364
0.2416662749595222
0.24119274292553505
0.24072420510080217
0.24026023486100412
0.23980049536762327
0.23934471600053564
0.23889267558707317
0.23844419029531616
0.237999104791088
0.23755728569944035
0.2371186167065753
0.23668299485478206
0.23625032771179877
0.2358205311702719
0.23539352774605504
0.23496924521139595
0.23454761552910597
0.2341285739701804
0.23371205841695575
0.23329800877108942
0.23288636647620786
0.23247707410938645
0.23207007503796684
0.2316653131285663
0.23126273249799856
0.23086227729892317
0.2304638915344549
0.2300675189111886
0.22967310270255747
0.22928058565463294
0.2288899099116679
0.2285010169694821
0.22811384766042464
0.22772834218024707
0.2273444401475717
0.22696208070919965
0.22658120269596116
0.22620174484502054
0.2258236460708819
0.22544684582268626
0.2250712845111169
0.22469690402213016
0.22432364832212137
0.22395146415408818
0.2235803018190684
0.22321011605876262
0.22284086699917682
0.22247252116581273
0.22210505254362944
0.22173844362880724
0.22137268647493324
0.22100778365318552
0.22064374908654527
0.22028060871889465
0.21991840094007786
0.21955717672045771
0.21919699942605808
0.2188379442496322
0.21848009727880713
0.21812355416317586
0.21776841844538775
0.2174147995833482
0.21706281072911227
0.21671256637613012
0.2163641799489172
0.21601776144137452
0.2156734152223604
0.2153312380578427
0.21499131745382327
0.2146537303512256
0.21431854219898616
0.2139858064097644
0.21365556418488263
0.21332784466649168
0.2130026653841196
0.2126800329165902
0.2123599437530599
0.21204238525577235
0.2117273367079906
0.21141477038123413
0.2111046525928153
0.21079694472816002
0.21049160419143542
0.2101885852920532
0.2098878400359535
0.2095893188246798
0.2092929710755319
0.20899874573859656
0.20870659175401673
0.2084164584010917
0.2081282956145878
0.20784205421490087
0.20755768608854852
0.2072751443370362
0.20699438336659415
0.2067153589558438
0.20643802829697966
0.2061623500063433
0.20588828412209603
0.20561579208573677
0.20534483671290216
0.20507538215286336
0.20480739384676172
0.20454083847124516
0.20427568389209527
0.20401189911101636
0.20374945419835666
0.20348832025250885
0.20322846933709415
0.20296987442906056
0.2027125093740566
0.20245634882235508
0.20220136819664425
0.20194754364420076
0.20169485198261095
0.20144327067891332
0.20119277779483435
0.20094335196476698
0.2006949723537158
0.20044761863357663
0.20020127095325735
0.19995590991151402
0.1997115165382275
0.19946807226694852
0.19922555892199545
0.19898395869842112
0.19874325414755734
0.19850342816236666
0.1982644639721063
0.19802634512302275
0.19778905548349335
0.19755257922108282
0.19731690081874453
0.19708200505376827
0.1968478770065606
0.19661450205938313
0.19638186589712858
0.19614995451163852
0.19591875420359428
0.195688251593383
0.19545843362381377
0.19522928757394165
0.19500080106333673
0.19477296206760608
0.19454575892891934
0.19431918037002716
0.1940932155075037
0.1938678538727011
0.19364308541509667
0.19341890053988509
0.19319529010215775
0.19297224544677494
0.1927497584146719
0.19252782136424984
0.19230642719659952
0.1920855693699559
0.1918652419218173
0.19164543948805657
0.19142615732319734
0.19120739131806963
0.19098913802125028
0.19077139465671888
0.190554159131328
0.19033743006264559
0.19012120678535815
0.18990548936679263
0.18969027861341603
0.18947557608102217
0.1892613840878281
0.18904770569895235
0.18883454475542139
0.18862190584341687
0.18840979431319282
0.1881982162572482
0.18798717850353563
0.18777668860692454
0.1875667548192238
0.18735738608656294
0.18714859200690015
0.18694038281925407
0.18673276936237626
0.18652576304341584
0.18631937581230884
0.18611362010434584
0.1859085088139788
0.18570405524631495
0.18550027306463257
0.18529717625652364
0.1850947790665668
0.1848930959634405
0.18469214157405078
0.18449193063822655
0.18429247795827297
0.18409379834212203
0.18389590654871424
0.18369881724909642
0.18350254496035634
0.18330710401040662
0.18311250848530713
0.18291877218396013
0.1827259085752303
0.18253393076399027
0.18234285144048046
0.1821526828615848
0.18196343680523563
0.18177512455236866
0.18158775685141637
0.18140134389929397
0.18121589532907822
0.18103142018051588
0.1808479268975013
0.18066542330896485
0.18048391663188035
0.18030341345554912
0.18012391974615938
0.17994544084445807
0.17976798147263862
0.17959154573366198
0.17941613712658488
0.17924175854326074
0.17906841229055626
0.1788961001031566
0.1787248231457973
0.1785545820389719
0.17838537687348432
0.17821720722364265
0.17805007216704927
0.1778839703080788
0.1777188997845709
0.17755485830052442
0.17739184313919398
0.17722985118045476
0.17706887892748147
0.1769089225196513
0.17674997775718415
0.17659204011511365
0.17643510477248736
0.17627916661391885
0.17612422026781127
0.17597026011062555
0.1758172802861857
0.17566527473109694
0.17551423717930448
0.17536416118634712
0.17521504014090172
0.17506686728447673
0.174919635715875
0.1747733384154465
0.17462796825284987
0.17448351799704442
0.17433998033578968
0.1741973478815635
0.17405561318077767
0.17391476872755451
0.17377480697517356
0.17363572033878882
0.1734975012107558
0.1733601419617965
0.1732236349579762
0.1730879725597333
0.17295314713061094
0.17281915104753953
0.17268597669928565
0.17255361650284617
0.1724220628962697
0.17229130835398487
0.17216134538408367
0.1720321665340453
0.17190376440247446
0.1717761316237738
0.17164926089443422
0.17152314496042287
0.17139777662174316
0.1712731487420388
0.17114925424374328
0.17102608611196046
0.17090363739727765
0.17078190121702697
0.17066087075838976
0.1705405392693744
0.17042090008122612
0.1703019465861143
0.1701836722513932
0.17006607061358714
0.16994913529032296
0.16983285996364428
0.1697172383918466
0.16960226441229076
0.16948793192491085
0.16937423491501247
0.16926116743231734
0.16914872361007538
0.16903689764042307
0.1689256838019355
0.16881507644119365
0.16870506997074697
0.16859565888356887
0.16848683773772788
0.16837860116550774
0.16827094386613073
0.16816386060915345
0.16805734623359359
0.16795139564385564
0.1678460038135139
0.16774116577920117
0.16763687665098892
0.16753313159366368
0.16742992584127936
0.16732725469240295
0.16722511350148128
0.16712349769261592
0.1670224027447208
0.16692182419928336
0.16682175765473706
0.16672219876840244
0.16662314325580763
0.166524586887972
0.16642652549227932
0.16632895494578404
0.16623187118918092
0.16613527020672336
0.1660391480411636
0.16594350078143183
0.16584832457010634
0.16575361560186141
0.1656593701129896
0.1655655843949838
0.16547225478318672
0.16537937765941024
0.16528694945174116
0.16519496663483246
0.16510342572524683
0.16501232328388138
0.1649216559137373
0.16483142026195619
0.16474161301564894
0.1646522309008287
0.1645632706860003
0.16447472917808525
0.1643866032245569
0.1642988897047083
0.164211585544205
0.16412468769548771
0.16403819315698154
0.16395209895398388
0.16386640215282877
0.16378109984905076
0.1636961891766987
0.1636116673004775
0.16352753141584497
0.16344377875667604
0.16336040657644235
0.1632774121769277
0.1631947928719455
0.16311254601712188
0.16303066899485807
0.16294915921481634
0.1628680141177028
0.1627872311686709
0.1627068078630448
0.1626267417236037
0.16254703029912587
0.16246767116273986
0.16238866191638712
0.1623100001845159
0.16223168362067852
0.16215370990044908
0.16207607672084123
0.16199878180651772
0.1619218229078494
0.1618451977902441
0.1617689042507361
0.16169294010265733
0.16161730318514556
0.1615419913541215
0.16146700249761736
0.16139233450589618
0.16131798531025798
0.16124395285257687
0.1611702350934502
0.16109683001646768
0.16102373562452466
0.16095094993991854
0.16087847100192443
0.16080629687125714
0.16073442562512352
0.16066285535858094
0.16059158418851438
0.16052061024713715
0.16044993167684884
0.16037954665167486
0.16030945335233504
0.1602396499769141
0.1601701347446457
0.16010090588689008
0.1600319616540219
0.15996330030893058
0.1598949201325498
0.1598268194235667
0.15975899648668324
0.15969144965298865
0.15962417726492273
0.15955717767055222
0.15949044924889066
0.15942399037798172
0.15935779945847273
0.1592918749019736
0.1592262151349375
0.159160818598854
0.15909568374219818
0.15903080903556355
0.15896619295594672
0.1589018339957693
0.1588377306626838
0.1587738814723949
0.158710284952443
0.15864693964909138
0.15858384411685011
0.15852099692022115
0.15845839663757944
0.15839604186379197
0.15833393119440486
0.1582720632464043
0.15821043664511913
0.1581490500259679
0.15808790203397316
0.15802699133055287
0.1579663165811993
0.1579058764694491
0.15784566968388392
0.1577856949228832
0.15772595090209507
0.15766643634056288
0.15760714996916547
0.1575480905328489
0.1574892567802454
0.15743064747385993
0.1573722613846379
0.15731409729536006
0.15725615399317272
0.15719843028258762
0.1571409249690866
0.1570836368732853
0.1570265648187099
0.15696970764906537
0.15691306420524298
0.15685663334365618
0.15680041392527833
0.156744404824664
0.1566886049235472
0.15663301310560196
0.15657762827439003
0.15652244933424908
0.15646747519737503
0.15641270478876923
0.15635813703741097
0.15630377088256253
0.15624960527144138
0.15619563915650359
0.1561418715025259
0.15608830127700157
0.15603492746081127
0.1559817490346419
0.15592876499344133
0.15587597434176137
0.1558233760774601
0.1557709692236191
0.15571875279846914
0.15566672583391972
0.15561488735964912
0.1555632364292978
0.15551177208418565
0.1554604933860052
0.1554093993963519
0.15535848918632833
0.15530776183508954
0.1552572164244096
0.15520685204818918
0.15515666779829185
0.1551066627816181
0.15505683611069498
0.1550071868955274
0.15495771426251548
0.15490841734019345
0.15485929526427455
0.1548103471734794
0.15476157221690912
0.154712969547254
0.15466453832030913
0.15461627770642128
0.15456818687273577
0.1545202649958083
0.15447251126102246
0.1544249248524041
0.1543775049643591
0.15433025079565899
0.15428316155526167
0.15423623644746842
0.15418947468851307
","
","0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
0.75
","
","
"
